Date,State,TotalSamples,Negative,Positive
20-04-2021,Telangana,11942985,Null,Null
21-04-2021,Telangana,12073090,Null,Null
22-04-2021,Telangana,12175425,Null,Null
23-04-2021,Telangana,12281027,Null,Null
24-04-2021,Telangana,12384797,Null,Null
25-04-2021,Telangana,12493399,Null,Null
26-04-2021,Telangana,12566674,Null,Null
27-04-2021,Telangana,12666312,Null,Null
28-04-2021,Telangana,12748582,Null,Null
29-04-2021,Telangana,12828763,Null,Null
30-04-2021,Telangana,12905854,Null,Null
01-05-2021,Telangana,12983784,Null,Null
02-05-2021,Telangana,13060114,Null,Null
03-05-2021,Telangana,13118856,Null,Null
04-05-2021,Telangana,13189817,Null,Null
05-05-2021,Telangana,13267252,Null,Null
06-05-2021,Telangana,13347076,Null,Null
07-05-2021,Telangana,13488498,Null,Null
08-05-2021,Telangana,13557646,Null,Null
09-05-2021,Telangana,13613004,Null,Null
10-05-2021,Telangana,13678927,Null,Null
11-05-2021,Telangana,13754216,Null,Null
12-05-2021,Telangana,13823741,Null,Null
13-05-2021,Telangana,13894962,Null,Null
14-05-2021,Telangana,13952378,Null,Null
15-05-2021,Telangana,14016740,Null,Null
16-05-2021,Telangana,14061725,Null,Null
17-05-2021,Telangana,14124316,Null,Null
18-05-2021,Telangana,14195932,Null,Null
19-05-2021,Telangana,14267002,Null,Null
20-05-2021,Telangana,14336254,Null,Null
21-05-2021,Telangana,14402251,Null,Null
22-05-2021,Telangana,14465371,Null,Null
23-05-2021,Telangana,14507897,Null,Null
24-05-2021,Telangana,14567606,Null,Null
25-05-2021,Telangana,14648809,Null,Null
26-05-2021,Telangana,14739857,Null,Null
27-05-2021,Telangana,14830083,Null,Null
28-05-2021,Telangana,14927319,Null,Null
29-05-2021,Telangana,15027996,Null,Null
30-05-2021,Telangana,15089049,Null,Null
31-05-2021,Telangana,15176159,Null,Null
01-06-2021,Telangana,15270348,Null,Null
02-06-2021,Telangana,15379044,Null,Null
03-06-2021,Telangana,15489213,Null,Null
04-06-2021,Telangana,15625309,Null,Null
05-06-2021,Telangana,15763491,Null,Null
06-06-2021,Telangana,15861242,Null,Null
07-06-2021,Telangana,15994238,Null,Null
08-06-2021,Telangana,16127372,Null,Null
09-06-2021,Telangana,16257268,Null,Null
10-06-2021,Telangana,16387698,Null,Null
11-06-2021,Telangana,16511764,Null,Null
12-06-2021,Telangana,16632289,Null,Null
13-06-2021,Telangana,16723910,Null,Null
14-06-2021,Telangana,16834591,Null,Null
15-06-2021,Telangana,16954634,Null,Null
16-06-2021,Telangana,17070886,Null,Null
17-06-2021,Telangana,17190350,Null,Null
18-06-2021,Telangana,17314780,Null,Null
19-06-2021,Telangana,17437785,Null,Null
20-06-2021,Telangana,17525639,Null,Null
21-06-2021,Telangana,17645176,Null,Null
22-06-2021,Telangana,17770083,Null,Null
23-06-2021,Telangana,17888192,Null,Null
24-06-2021,Telangana,18007658,Null,Null
25-06-2021,Telangana,18128055,Null,Null
26-06-2021,Telangana,18246482,Null,Null
27-06-2021,Telangana,18327887,Null,Null
28-06-2021,Telangana,18440869,Null,Null
29-06-2021,Telangana,18562105,Null,Null
30-06-2021,Telangana,18671907,Null,Null
01-07-2021,Telangana,18777030,Null,Null
02-07-2021,Telangana,18885647,Null,Null
03-07-2021,Telangana,18994601,Null,Null
04-07-2021,Telangana,19066401,Null,Null
05-07-2021,Telangana,19169799,Null,Null
06-07-2021,Telangana,19274985,Null,Null
07-07-2021,Telangana,19385126,Null,Null
08-07-2021,Telangana,19487887,Null,Null
09-07-2021,Telangana,19593932,Null,Null
10-07-2021,Telangana,19694564,Null,Null
11-07-2021,Telangana,19760171,Null,Null
12-07-2021,Telangana,19865968,Null,Null
13-07-2021,Telangana,19984746,Null,Null
14-07-2021,Telangana,20099983,Null,Null
15-07-2021,Telangana,20210338,Null,Null
16-07-2021,Telangana,20323407,Null,Null
17-07-2021,Telangana,20438922,Null,Null
18-07-2021,Telangana,20529888,Null,Null
19-07-2021,Telangana,20650053,Null,Null
20-07-2021,Telangana,20754531,Null,Null
21-07-2021,Telangana,20868791,Null,Null
22-07-2021,Telangana,20983719,Null,Null
23-07-2021,Telangana,21104249,Null,Null
24-07-2021,Telangana,21224462,Null,Null
25-07-2021,Telangana,21315919,Null,Null
26-07-2021,Telangana,21430024,Null,Null
27-07-2021,Telangana,21553190,Null,Null
28-07-2021,Telangana,21670005,Null,Null
29-07-2021,Telangana,21781952,Null,Null
30-07-2021,Telangana,21893203,Null,Null
31-07-2021,Telangana,22006215,Null,Null
01-08-2021,Telangana,22089978,Null,Null
02-08-2021,Telangana,22197450,Null,Null
03-08-2021,Telangana,22306371,Null,Null
04-08-2021,Telangana,22419167,Null,Null
05-08-2021,Telangana,22526496,Null,Null
06-08-2021,Telangana,22637722,Null,Null
07-08-2021,Telangana,22742923,Null,Null
08-08-2021,Telangana,22822154,Null,Null
09-08-2021,Telangana,22902812,Null,Null
10-08-2021,Telangana,22991849,Null,Null
11-04-2020,Tripura,337,335,2
15-04-2020,Tripura,738,Null,2
16-04-2020,Tripura,762,760,2
21-04-2020,Tripura,2604,2602,2
22-04-2020,Tripura,3215,3123,2
01-05-2020,Tripura,4828,4825,3
02-05-2020,Tripura,4955,4950,5
03-05-2020,Tripura,5162,5157,5
04-05-2020,Tripura,5394,5377,17
05-05-2020,Tripura,5850,5820,30
06-05-2020,Tripura,6228,6185,43
07-05-2020,Tripura,6917,6828,89
08-05-2020,Tripura,7448,7359,89
09-05-2020,Tripura,8340,8221,119
10-05-2020,Tripura,9091,8955,136
11-05-2020,Tripura,9596,9442,154
12-05-2020,Tripura,10344,10189,155
13-05-2020,Tripura,11146,10991,155
